ID,TIPO_DROGA,UNIDADE_MEDIDA,QTDE_DROGA,QUALIFICACAO,AMBIENTE,DATA_HORA_FATO,ANO_FATO,MES_FATO,MES_FATO_TEXTO,DIA_FATO,DIA_SEMANA_FATO,HORA_FATO,TURNO,CIDADE_FATO,BAIRRO_FATO,ENDERECO_FATO,PT_REF_FATO,RISP,AISP,LONGITUDE,LATITUDE
40411,MACONHA,GRAMA,63,,,29/06/2022 16:49:00,2022,6,Jun,29,Qua,16,Tarde,Maragogi,Zona Rural,BARRA GRANDE - ALTO DO CEMITÉRIO,"SÍTIO CORRE ÁGUA (Latitude -8,986256 Longitude -35,1992813471)",2ª RISP,15ª AISP,"-35,198905","-8,984761"
40415,CRACK,GRAMA,50,TRÁFICO,,30/06/2022 05:50:00,2022,6,Jun,30,Qui,5,Madrugada,Penedo,Centro,"RUA CAMARTELO DO MEIO, 40",,3ª RISP,19ª AISP,"-36,582383","-10,29311"
40417,COCAINA,GRAMA,12,TRÁFICO,,30/06/2022 08:00:00,2022,6,Jun,30,Qui,8,Manhã,Maceió,Chã de Bebedouro,"RUA BOA VISTA, 39-GROTA CONHECIDA COMO QUEBRADA",GROTA CONHECIDA COMO QUEBRADA,1ª RISP,04ª AISP,"-35,757025","-9,619371"
40419,MACONHA,GRAMA,225,TRÁFICO,,30/06/2022 08:00:00,2022,6,Jun,30,Qui,8,Manhã,Maceió,Chã de Bebedouro,"RUA BOA VISTA, 39-GROTA CONHECIDA COMO QUEBRADA",GROTA CONHECIDA COMO QUEBRADA,1ª RISP,04ª AISP,"-35,757025","-9,619371"
40421,COCAINA,GRAMA,25,TRÁFICO,,30/06/2022 15:00:00,2022,6,Jun,30,Qui,15,Tarde,Maceió,Feitosa,"RUA SÃO JOÃO-NA RUA DA ANTIGA - (PROGRESSO)-CASA DE - (1°ANDAR), COM MURO DE REVESTIMENTO CERÂMICO DE COR - (CREMER), PORTÃO DE COR - (PRETO)",PRÓXIMO A ANTIGA EMPRESA DE ÔNIBUS PROGRESSO,1ª RISP,05ª AISP,"-35,725502","-9,638245"
40427,MACONHA,GRAMA,10,TRÁFICO,,30/06/2022 20:00:00,2022,6,Jun,30,Qui,20,Noite,Viçosa,Centro,POVOADO SANTO ANTÔNIO,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,250867","-9,35842"
40425,CRACK,GRAMA,1,TRÁFICO,,30/06/2022 20:00:00,2022,6,Jun,30,Qui,20,Noite,Viçosa,Centro,POVOADO SANTO ANTÔNIO,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,250867","-9,35842"
40429,MACONHA,GRAMA,99,TRÁFICO,,30/06/2022 20:00:00,2022,6,Jun,30,Qui,20,Noite,Penedo,Centro,"BAIRRO SANTA CECÍLIA,RUA LAURO NETO-EM FRENTE A ASSEMBLEIA PENEDO.",SEM INFORMAÇÃO,3ª RISP,19ª AISP,"-36,560995","-10,270477"
40423,MACONHA,GRAMA,380,TRÁFICO,,30/06/2022 21:00:00,2022,6,Jun,30,Qui,21,Noite,Messias,Centro,RUA FLORIANO PEIXOTO,PRÓXIMO AO CEMITÉRIO,1ª RISP,09ª AISP,"-35,83888","-9,386823"
40441,MACONHA,GRAMA,57,TRÁFICO,,01/07/2022 05:00:00,2022,7,Jul,1,Sex,5,Madrugada,Delmiro Gouveia,Zona Rural,POVOADO PEBA,SEM INFORMAÇÃO,4ª RISP,24ª AISP,"-38,087761","-9,424282"
40439,COCAINA,GRAMA,61,TRÁFICO,,01/07/2022 05:00:00,2022,7,Jul,1,Sex,5,Madrugada,Delmiro Gouveia,Zona Rural,POVOADO PEBA,SEM INFORMAÇÃO,4ª RISP,24ª AISP,"-38,087761","-9,424282"
40437,MACONHA,GRAMA,1,TRÁFICO,,01/07/2022 10:00:00,2022,7,Jul,1,Sex,10,Manhã,Mata Grande,Zona Rural,POVOADO ALAGOINHA II,SEM INFORMAÇÃO,4ª RISP,24ª AISP,"-37,716444","-9,128454"
40435,MACONHA,GRAMA,3800,TRÁFICO,,01/07/2022 17:22:00,2022,7,Jul,1,Sex,17,Tarde,Maceió,Benedito Bentes,GROTA DA ESPERANÇA / MUCAMBO,PRÓXIMO AO TERMINAL DO MUCAMBO,1ª RISP,06ª AISP,"-35,718578","-9,53735"
40443,MACONHA,GRAMA,1200,TRÁFICO,,02/07/2022 17:36:00,2022,7,Jul,2,Sáb,17,Tarde,Arapiraca,Olho d Água dos Cazuzinhos,BRISA DO LAGO,EM FRENTE A ENTRADA DO CONJUNTO BRISA DO LAGO.,3ª RISP,16ª AISP,"-36,675118","-9,779814"
40445,MACONHA,GRAMA,230,TRÁFICO,,02/07/2022 17:46:00,2022,7,Jul,2,Sáb,17,Tarde,Maceió,Chã de Bebedouro,RUA SAO JOSE,NA RUA DO BAR DO SERJÃO,1ª RISP,04ª AISP,"-35,756769","-9,619894"
40447,MACONHA,GRAMA,2750,TRÁFICO,,02/07/2022 23:01:00,2022,7,Jul,2,Sáb,23,Noite,Maceió,Vergel do Lago,AVENIDA MONTE CASTELO,PROXIMO A QUENTINHA DA TIA ROSE,1ª RISP,02ª AISP,"-35,758132","-9,654461"
40453,CRACK,GRAMA,1,POSSE/USO,,03/07/2022 10:00:00,2022,7,Jul,3,Dom,10,Manhã,Porto Calvo,Zona Rural,"RODOVIA AL 105-MANGAZALA (Latitude -9,050045 Longitude -35,3997621745)",SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,40883","-9,042304"
40451,MACONHA,GRAMA,1,POSSE/USO,,03/07/2022 10:00:00,2022,7,Jul,3,Dom,10,Manhã,Porto Calvo,Zona Rural,"RODOVIA AL 105-MANGAZALA (Latitude -9,050045 Longitude -35,3997621745)",SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,40883","-9,042304"
40449,MACONHA,GRAMA,35,POSSE/USO,,03/07/2022 19:07:00,2022,7,Jul,3,Dom,19,Noite,Maragogi,Zona Rural,RODOVIA AL 101 NORTE,"POSTO BPRV (Latitude -8,919943 Longitude -35,1565388977)",2ª RISP,15ª AISP,"-35,15667","-8,919986"
40455,COCAINA,GRAMA,44,TRÁFICO,,03/07/2022 22:31:00,2022,7,Jul,3,Dom,22,Noite,Maceió,Jacintinho,RUA SAO MIGUEL,,1ª RISP,05ª AISP,"-35,722852","-9,638174"
40457,MACONHA,GRAMA,55,TRÁFICO,,04/07/2022 15:00:00,2022,7,Jul,4,Seg,15,Tarde,Maceió,Cidade Universitária,CONJ. GRACILIANO RAMOS-RUA 26-PRÓXIMO AO TERMINAL DE ÔNIBUS DO GRACILIANO RAMOS,EM FRENTE AO TERMINAL DE ÔNIBUS,1ª RISP,07ª AISP,"-35,747684","-9,547909"
40459,COCAINA,GRAMA,170,TRÁFICO,,04/07/2022 17:00:00,2022,7,Jul,4,Seg,17,Tarde,Maceió,Santos Dumont,LOT. SANTA SOFIA - QUADRA D-DE FRONTE AO NÚMERO 25,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,790309","-9,553415"
40461,CRACK,GRAMA,890,TRÁFICO,,04/07/2022 17:00:00,2022,7,Jul,4,Seg,17,Tarde,Maceió,Santos Dumont,LOT. SANTA SOFIA - QUADRA D-DE FRONTE AO NÚMERO 25,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,790309","-9,553415"
40463,MACONHA,GRAMA,90,TRÁFICO,,04/07/2022 17:00:00,2022,7,Jul,4,Seg,17,Tarde,Maceió,Santos Dumont,LOT. SANTA SOFIA - QUADRA D-DE FRONTE AO NÚMERO 25,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,790309","-9,553415"
40465,MACONHA,GRAMA,25,TRÁFICO,,04/07/2022 22:00:00,2022,7,Jul,4,Seg,22,Noite,Rio Largo,Mata do Rolo,"CONJ JARBAS OITICICA, RUA 36 QUADRA E-01",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,809683","-9,517009"
40467,COCAINA,GRAMA,30,TRÁFICO,,04/07/2022 22:00:00,2022,7,Jul,4,Seg,22,Noite,Rio Largo,Mata do Rolo,"CONJ JARBAS OITICICA, RUA 36 QUADRA E-01",SEM INFORMAÇÃO,1ª RISP,09ª AISP,"-35,809683","-9,517009"
40469,CRACK,GRAMA,11,TRÁFICO,,05/07/2022 12:10:00,2022,7,Jul,5,Ter,12,Tarde,Barra de Santo Antônio,Zona Rural,FAZ NOSSA SRA LOURDES,,1ª RISP,11ª AISP,"-35,508572","-9,399781"
40471,COCAINA,GRAMA,210,TRÁFICO,,05/07/2022 16:00:00,2022,7,Jul,5,Ter,16,Tarde,Arapiraca,Manoel Teles,"RUA ANTÔNIO FERREIRA BARBOSA, 200",SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,667913","-9,755914"
40473,MACONHA,GRAMA,65,TRÁFICO,,05/07/2022 16:00:00,2022,7,Jul,5,Ter,16,Tarde,Arapiraca,Manoel Teles,"RUA ANTÔNIO FERREIRA BARBOSA, 200",SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,667913","-9,755914"
40491,MACONHA,GRAMA,10,TRÁFICO,,05/07/2022 20:00:00,2022,7,Jul,5,Ter,20,Noite,Atalaia,Vila José Paulino,CONJUNTO SÃO SEBASTIÃO,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,00539","-9,510578"
40485,MACONHA,GRAMA,260,TRÁFICO,,05/07/2022 21:00:00,2022,7,Jul,5,Ter,21,Noite,Maceió,Trapiche da Barra,CONJ VIRGEM DOS POBRES II-QD 40-PROXI AO 1 BPM,SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,762366","-9,666573"
40497,COCAINA,GRAMA,120,TRÁFICO,,05/07/2022 22:00:00,2022,7,Jul,5,Ter,22,Noite,Rio Largo,Mata do Rolo,AV. TEOTÔNIO BRANDÃO VILELA-PX A IGREJA ASSEMBLÉIA DE DEUS,PX A IGREJA ASSEMBLÉIA DE DEUS,1ª RISP,09ª AISP,"-35,832049","-9,477358"
40493,CRACK,GRAMA,12,TRÁFICO,,05/07/2022 22:00:00,2022,7,Jul,5,Ter,22,Noite,Rio Largo,Zona Rural,AV. TEOTÔNIO BRANDÃO VILELA-PX A IGREJA ASSEMBLÉIA DE DEUS,PX A IGREJA ASSEMBLÉIA DE DEUS,1ª RISP,09ª AISP,"-35,832012","-9,477345"
40495,MACONHA,GRAMA,60,TRÁFICO,,05/07/2022 22:00:00,2022,7,Jul,5,Ter,22,Noite,Rio Largo,Mata do Rolo,AV. TEOTÔNIO BRANDÃO VILELA-814086,PX A IGREJA ASSEMBLÉIA DE DEUS,1ª RISP,09ª AISP,"-35,832012","-9,477345"
40483,COCAINA,GRAMA,198,TRÁFICO,,05/07/2022 23:23:00,2022,7,Jul,5,Ter,23,Noite,Penedo,Centro,RUA CAMPOS TEIXEIRA,,3ª RISP,19ª AISP,"-36,580652","-10,293949"
40487,MACONHA,GRAMA,600,TRÁFICO,,06/07/2022 09:22:00,2022,7,Jul,6,Qua,9,Manhã,São Miguel dos Milagres,Zona Rural,ACENTAMENO AREIA,FICA NO ACENTAMENTO AREIA,2ª RISP,15ª AISP,"-35,367132","-9,258364"
40489,MACONHA,GRAMA,1950,TRÁFICO,,06/07/2022 13:00:00,2022,7,Jul,6,Qua,13,Tarde,Maceió,Centro,RUA DO SOL-PROXIMO A CAIXA ECONOMICA,SEM INFORMAÇÃO,1ª RISP,02ª AISP,"-35,737392","-9,662453"
40521,MACONHA,GRAMA,500,TRÁFICO,,06/07/2022 16:00:00,2022,7,Jul,6,Qua,16,Tarde,Joaquim Gomes,Centro,BAIRRO DA MATADOURO-GROTA DAS CACIMBAS,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,755952","-9,136913"
40519,COCAINA,GRAMA,10,TRÁFICO,,06/07/2022 16:00:00,2022,7,Jul,6,Qua,16,Tarde,Joaquim Gomes,Centro,BAIRRO DA MATADOURO-GROTA DAS CACIMBAS,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,755952","-9,136913"
40517,CRACK,GRAMA,20,TRÁFICO,,06/07/2022 16:00:00,2022,7,Jul,6,Qua,16,Tarde,Joaquim Gomes,Centro,BAIRRO DA MATADOURO-GROTA DAS CACIMBAS,SEM INFORMAÇÃO,2ª RISP,14ª AISP,"-35,755952","-9,136913"
40499,COCAINA,GRAMA,24,TRÁFICO,,06/07/2022 17:00:00,2022,7,Jul,6,Qua,17,Tarde,Maceió,Santos Dumont,RUA TANCREDO NEVES- CASA DE FESTA ABANDONADA,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,790061","-9,557532"
40501,CRACK,GRAMA,52,TRÁFICO,,06/07/2022 17:00:00,2022,7,Jul,6,Qua,17,Tarde,Maceió,Santos Dumont,RUA TANCREDO NEVES- CASA DE FESTA ABANDONADA,SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,790061","-9,557532"
40505,MACONHA,GRAMA,390,,,07/07/2022 12:17:00,2022,7,Jul,7,Qui,12,Tarde,Delmiro Gouveia,Centro,RUA ANA NERI,PROX AO SUPERMERCADO MICAELA,4ª RISP,24ª AISP,"-38,009055","-9,385656"
40503,COCAINA,GRAMA,82,TRÁFICO,,07/07/2022 12:17:00,2022,7,Jul,7,Qui,12,Tarde,Delmiro Gouveia,Centro,RUA ANA NERI,PROX AO SUPERMERCADO MICAELA,4ª RISP,24ª AISP,"-38,009055","-9,385656"
40507,MACONHA,GRAMA,15,TRÁFICO,,07/07/2022 17:12:00,2022,7,Jul,7,Qui,17,Tarde,Barra de Santo Antônio,Centro,R. RITA DA SILVA,ATRÁS DO MERCADINHO DO DEL.,1ª RISP,11ª AISP,"-35,506625","-9,406179"
40509,CRACK,GRAMA,19,,,07/07/2022 17:12:00,2022,7,Jul,7,Qui,17,Tarde,Barra de Santo Antônio,Centro,R. RITA DA SILVA,ATRÁS DO MERCADINHO DO DEL.,1ª RISP,11ª AISP,"-35,506625","-9,406179"
40513,MACONHA,GRAMA,30,,,07/07/2022 20:58:00,2022,7,Jul,7,Qui,20,Noite,Maceió,Clima Bom,TERCEIRA TRAVESSA SANTA FE,PROX. A ACADEMIA A3,1ª RISP,08ª AISP,"-35,782077","-9,576633"
40511,COCAINA,GRAMA,12,TRÁFICO,,07/07/2022 20:58:00,2022,7,Jul,7,Qui,20,Noite,Maceió,Clima Bom,TERCEIRA TRAVESSA SANTA FE,PROX. A ACADEMIA A3,1ª RISP,08ª AISP,"-35,782077","-9,576633"
40515,CRACK,GRAMA,62,TRÁFICO,,07/07/2022 21:03:00,2022,7,Jul,7,Qui,21,Noite,Maceió,Tabuleiro do Martins,TRAVESSA ODILON FRANSCISCO DE ASSIS,PROX. AO NOVO IML,1ª RISP,08ª AISP,"-35,763531","-9,571293"
40523,COCAINA,GRAMA,570,TRÁFICO,,08/07/2022 17:01:00,2022,7,Jul,8,Sex,17,Tarde,Maceió,Centro,RUA FERNANDES BARROS,PRÓXIMO AO COLÉGIO SAO JOSÉ,1ª RISP,02ª AISP,"-35,74231","-9,663098"
40527,MACONHA,GRAMA,23,POSSE/USO,,08/07/2022 19:00:00,2022,7,Jul,8,Sex,19,Noite,Palmeira dos Índios,Juca Sampaio,RUA JOSE SAMPAIO,SEM INFORMAÇÃO,3ª RISP,18ª AISP,"-36,629449","-9,418834"
40525,MACONHA,GRAMA,65,TRÁFICO,,08/07/2022 20:54:00,2022,7,Jul,8,Sex,20,Noite,Satuba,Centro,"LOT NOVA ESPERANÇA - QD A, Nº 10",É NO FINAL DA RUA. RUA SEM SAÍDA.,1ª RISP,09ª AISP,"-35,833107","-9,56918"
40529,MACONHA,GRAMA,350,TRÁFICO,,08/07/2022 20:57:00,2022,7,Jul,8,Sex,20,Noite,Rio Largo,Mata do Rolo,LOTEAMENTO VILA RICA- RUA DAS PEDRINHAS,,1ª RISP,09ª AISP,"-35,855275","-9,475064"
40531,MACONHA,GRAMA,7,TRÁFICO,,09/07/2022 01:00:00,2022,7,Jul,9,Sáb,1,Madrugada,Rio Largo,Mata do Rolo,"RUA DOUTOR GERSSON W DE OLIVEIRA, 52 A - PRÓXIMO AO BAR DO DALMO",SUPERMERCADO BARATINHO,1ª RISP,09ª AISP,"-35,844346","-9,482458"
40533,COCAINA,GRAMA,8,TRÁFICO,,09/07/2022 01:00:00,2022,7,Jul,9,Sáb,1,Madrugada,Rio Largo,Mata do Rolo,"RUA DOUTOR GERSSON W DE OLIVEIRA, 52 A - PRÓXIMO AO BAR DO DALMO",SUPERMERCADO BARATINHO,1ª RISP,09ª AISP,"-35,844346","-9,482458"
40539,CRACK,GRAMA,50,TRÁFICO,,09/07/2022 10:00:00,2022,7,Jul,9,Sáb,10,Manhã,Maceió,Gruta de Lourdes,RUA ROBERTO SIMONSE-NA GROTA DO ATERO,SEM INFORMAÇÃO,1ª RISP,03ª AISP,"-35,731132","-9,622071"
40537,MACONHA,GRAMA,300,TRÁFICO,,09/07/2022 10:00:00,2022,7,Jul,9,Sáb,10,Manhã,Maceió,Gruta de Lourdes,RUA ROBERTO SIMONSE-NA GROTA DO ATERO,SEM INFORMAÇÃO,1ª RISP,03ª AISP,"-35,731132","-9,622071"
40541,COCAINA,GRAMA,2,,,09/07/2022 10:00:00,2022,7,Jul,9,Sáb,10,Manhã,Maceió,Gruta de Lourdes,RUA ROBERTO SIMONSE-NA GROTA DO ATERO,SEM INFORMAÇÃO,1ª RISP,03ª AISP,"-35,731132","-9,622071"
40535,MACONHA,GRAMA,37,TRÁFICO,,09/07/2022 12:58:00,2022,7,Jul,9,Sáb,12,Tarde,Penedo,Centro,RUA DA LAGOA,,3ª RISP,19ª AISP,"-36,577323","-10,292294"
40543,MACONHA,GRAMA,650,TRÁFICO,,09/07/2022 15:36:00,2022,7,Jul,9,Sáb,15,Tarde,Maceió,Benedito Bentes,RUA NOVO HORIZONTE,PROXIMO AO ESCADÃO,1ª RISP,06ª AISP,"-35,731672","-9,553017"
40545,COCAINA,GRAMA,1130,,,09/07/2022 15:36:00,2022,7,Jul,9,Sáb,15,Tarde,Maceió,Benedito Bentes,RUA NOVO HORIZONTE,PROXIMO AO ESCADÃO,1ª RISP,06ª AISP,"-35,731672","-9,553017"
40549,MACONHA,GRAMA,135,TRÁFICO,,09/07/2022 18:00:00,2022,7,Jul,9,Sáb,18,Noite,Maceió,Jacintinho,"RUA BOA ESPERANÇA, 49 (Latitude -9,619578 Longitude -35,7216014000)",SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,723049","-9,622424"
40547,COCAINA,GRAMA,29,TRÁFICO,,09/07/2022 18:00:00,2022,7,Jul,9,Sáb,18,Noite,Maceió,Jacintinho,"RUA BOA ESPERANÇA, 49 (Latitude -9,619578 Longitude -35,7216014000)",SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,723049","-9,622424"
40563,COCAINA,GRAMA,38,TRÁFICO,,09/07/2022 23:00:00,2022,7,Jul,9,Sáb,23,Noite,Girau do Ponciano,Centro,TORRÕES-RUA PROJETADA-ARAIAL DO BATATA,ARAIAL DO BATATA,3ª RISP,21ª AISP,"-36,825941","-9,886134"
40565,CRACK,GRAMA,15,TRÁFICO,,10/07/2022 12:00:00,2022,7,Jul,10,Dom,12,Tarde,Maceió,Jacintinho,RUA PAU D'ARCO-PRÓXIMO AO COLÉGIO PEDRO TEIXEIRA,SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,725436","-9,642164"
40553,MACONHA,GRAMA,30,TRÁFICO,,11/07/2022 14:38:00,2022,7,Jul,11,Seg,14,Tarde,Barra de Santo Antônio,Zona Rural,RUA PROJETADA SEM NUMERO,PROXIMO A LAGOA,1ª RISP,11ª AISP,"-35,51749","-9,411817"
40561,PASTA DE COCAINA,GRAMA,3000,,,11/07/2022 17:22:00,2022,7,Jul,11,Seg,17,Tarde,Maceió,Ipioca,"RUA A LOTEAMENTO IPIOPOLIS, QD A",PRÓXIMO AO HOTEL SALINAS,1ª RISP,01ª AISP,"-35,59349","-9,50421"
40555,CRACK,GRAMA,7300,TRÁFICO,,11/07/2022 17:22:00,2022,7,Jul,11,Seg,17,Tarde,Maceió,Ipioca,"RUA A LOTEAMENTO IPIOPOLIS, QD A",PRÓXIMO AO HOTEL SALINAS,1ª RISP,01ª AISP,"-35,59349","-9,50421"
40559,MACONHA,GRAMA,1000,,,11/07/2022 17:22:00,2022,7,Jul,11,Seg,17,Tarde,Maceió,Ipioca,"RUA A LOTEAMENTO IPIOPOLIS, QD A",PRÓXIMO AO HOTEL SALINAS,1ª RISP,01ª AISP,"-35,59349","-9,50421"
40557,COCAINA,GRAMA,10200,,,11/07/2022 17:22:00,2022,7,Jul,11,Seg,17,Tarde,Maceió,Ipioca,"RUA A LOTEAMENTO IPIOPOLIS, QD A",PRÓXIMO AO HOTEL SALINAS,1ª RISP,01ª AISP,"-35,59349","-9,50421"
40567,MACONHA,GRAMA,1,POSSE/USO,,12/07/2022 09:00:00,2022,7,Jul,12,Ter,9,Manhã,Campestre,Centro,ALTO DO CEMITÉRIO-PRÓXIMO A ESCADARIA,PRÓXIMO A ESCADARIA,2ª RISP,14ª AISP,"-35,568799","-8,849317"
40571,COCAINA,GRAMA,30,,,13/07/2022 05:17:00,2022,7,Jul,13,Qua,5,Madrugada,Olho d Água das Flores,Centro,"RUA JOEL MONTEIRO, 917",,4ª RISP,25ª AISP,"-37,291619","-9,533844"
40569,MACONHA,GRAMA,1038,TRÁFICO,,13/07/2022 05:17:00,2022,7,Jul,13,Qua,5,Madrugada,Olho d Água das Flores,Centro,"RUA JOEL MONTEIRO, 917",,4ª RISP,25ª AISP,"-37,291619","-9,533844"
40573,CRACK,GRAMA,57,TRÁFICO,,13/07/2022 07:45:00,2022,7,Jul,13,Qua,7,Manhã,Olho d Água das Flores,Centro,"RUA JOEL MONTEIRO, 917",,4ª RISP,25ª AISP,"-37,291619","-9,533844"
40575,MACONHA,GRAMA,460,TRÁFICO,,13/07/2022 18:00:00,2022,7,Jul,13,Qua,18,Noite,Maceió,Benedito Bentes,"CONJUNTO BENEDITO BENTES I, QUADRA A, RUA A -45-PROXIMO AO CAMPO-Latitude -9,571316 Longitude -35,7198976714",SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,720277","-9,571281"
40579,CRACK,GRAMA,81,TRÁFICO,,13/07/2022 19:00:00,2022,7,Jul,13,Qua,19,Noite,Passo de Camaragibe,Zona Rural,POVOADO JAGATÁ,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,48398","-9,238998"
40587,MACONHA,GRAMA,525,TRÁFICO,,13/07/2022 19:00:00,2022,7,Jul,13,Qua,19,Noite,Maceió,Poço,GROTA DO REGINALDO-RUA DIEGUES JÚNIOR (AVENIDA SANTA RITA DE CÁSSIA),AVENIDA SANTA RITA DE CÁSSIA,1ª RISP,01ª AISP,"-35,728576","-9,657841"
40577,CRACK,GRAMA,34,TRÁFICO,,13/07/2022 19:00:00,2022,7,Jul,13,Qua,19,Noite,Passo de Camaragibe,Zona Rural,POVOADO JAGATÁ,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,48398","-9,238998"
40585,COCAINA,GRAMA,1800,TRÁFICO,,13/07/2022 20:00:00,2022,7,Jul,13,Qua,20,Noite,Maceió,Barro Duro,GROTA DO ATERRO-RUA JOSÉ LUIS MENDOÇA-PRÓXIMO À IGREJA ASSEMBLEIA DE DEUS,AVENIDA MARCIO CANUTO,1ª RISP,05ª AISP,"-35,727172","-9,623456"
40583,COCAINA,GRAMA,1200,TRÁFICO,,13/07/2022 20:00:00,2022,7,Jul,13,Qua,20,Noite,Maceió,Barro Duro,GROTA DO ATERRO-RUA JOSÉ LUIS MENDOÇA-PRÓXIMO À IGREJA ASSEMBLEIA DE DEUS,AVENIDA MARCIO CANUTO,1ª RISP,05ª AISP,"-35,727172","-9,623456"
40581,MACONHA,GRAMA,8,TRÁFICO,,13/07/2022 20:42:00,2022,7,Jul,13,Qua,20,Noite,Penedo,Dom Constantino,"VALE DO SÃO FRANCISCO, QUADRA I",,3ª RISP,19ª AISP,"-36,543154","-10,288188"
40591,COCAINA,GRAMA,15,,,13/07/2022 22:58:00,2022,7,Jul,13,Qua,22,Noite,Rio Largo,Mata do Rolo,"CONJ JARBAS OITICICA-QUADRA G5, 26",,1ª RISP,09ª AISP,"-35,808821","-9,473998"
40589,MACONHA,GRAMA,500,TRÁFICO,,13/07/2022 22:58:00,2022,7,Jul,13,Qua,22,Noite,Rio Largo,Mata do Rolo,"CONJ JARBAS OITICICA-QUADRA G5, 26",,1ª RISP,09ª AISP,"-35,808821","-9,473998"
40605,CRACK,GRAMA,7,TRÁFICO,,14/07/2022 18:00:00,2022,7,Jul,14,Qui,18,Noite,Barra de Santo Antônio,Centro,RUA MANOEL CAVALCANTE,SEM INFORMAÇÃO,1ª RISP,11ª AISP,"-35,499709","-9,403539"
40593,MACONHA,GRAMA,56000,TRÁFICO,,14/07/2022 18:00:00,2022,7,Jul,14,Qui,18,Noite,Maceió,Benedito Bentes,RUA JOSÉ BRAGA LIRA-PRÓXIMO AO POSTO BR,PRÓXIMO AO POSTO BR,1ª RISP,06ª AISP,"-35,724929","-9,558717"
40595,CRACK,GRAMA,8,TRÁFICO,,14/07/2022 19:04:00,2022,7,Jul,14,Qui,19,Noite,Paripueira,Centro,RUA FIRMINO BASTOS,PRÓXIMO À IGREJA ASSEMBLEIA DE DEUS.,1ª RISP,11ª AISP,"-35,556804","-9,467892"
40597,MACONHA,GRAMA,160,TRÁFICO,,14/07/2022 20:37:00,2022,7,Jul,14,Qui,20,Noite,Maceió,Santa Amélia,"AVENIDA JORGE MONTENEGRO DE BARROS. LAGOA MANGUABA CONDOMÍNIO CLUBE. BLOCO 03, 1053",PRÓXIMO AO POSTO BR.,1ª RISP,04ª AISP,"-35,768571","-9,609815"
40599,OUTRAS,GRAMA,0,,,14/07/2022 20:37:00,2022,7,Jul,14,Qui,20,Noite,Maceió,Santa Amélia,"AVENIDA JORGE MONTENEGRO DE BARROS. LAGOA MANGUABA CONDOMÍNIO CLUBE. BLOCO 03, 1053",PRÓXIMO AO POSTO BR.,1ª RISP,04ª AISP,"-35,768571","-9,609815"
40603,MACONHA,GRAMA,45,,,14/07/2022 20:51:00,2022,7,Jul,14,Qui,20,Noite,Arapiraca,Manoel Teles,RUA MANOEL CAETANO DE FARIAS,,3ª RISP,16ª AISP,"-36,670402","-9,754244"
40601,COCAINA,GRAMA,25,TRÁFICO,,14/07/2022 20:51:00,2022,7,Jul,14,Qui,20,Noite,Arapiraca,Manoel Teles,RUA MANOEL CAETANO DE FARIAS,,3ª RISP,16ª AISP,"-36,670402","-9,754244"
40609,COCAINA,GRAMA,1,,,15/07/2022 11:42:00,2022,7,Jul,15,Sex,11,Manhã,Teotônio Vilela,Centro,RUA SAO JORGE,,3ª RISP,22ª AISP,"-36,359286","-9,912499"
40607,MACONHA,GRAMA,41,TRÁFICO,,15/07/2022 11:42:00,2022,7,Jul,15,Sex,11,Manhã,Teotônio Vilela,Centro,RUA SAO JORGE,,3ª RISP,22ª AISP,"-36,359286","-9,912499"
40611,CRACK,GRAMA,2,,,15/07/2022 11:42:00,2022,7,Jul,15,Sex,11,Manhã,Teotônio Vilela,Centro,RUA SAO JORGE,,3ª RISP,22ª AISP,"-36,359286","-9,912499"
40613,MACONHA,GRAMA,1,TRÁFICO,,15/07/2022 16:21:00,2022,7,Jul,15,Sex,16,Tarde,Murici,Centro,RUA IRMÃO BRAGA LIRA,"Latitude -9,310771 Longitude -35,9393820000",2ª RISP,12ª AISP,"-35,939382","-9,310771"
